name,product_name,halal_code,fda_number,barcode,expiry_date,company_name,company_address,company_email,cordinator_name,cordinator_contact,long_product_detail,image_link,category
N/A,HDPE BAG,18P5050120765,N/A,8858667405407,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,HDPE BAG,https://halal.co.th/storages/products/681655.jpg,Services
N/A,HDPE BAG,18P5050120765,N/A,8858667404288,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,HDPE BAG,https://halal.co.th/storages/products/677757.jpg,Services
N/A,HDPE BAG,18P5050120765,N/A,8858667405414,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,HDPE BAG,https://halal.co.th/storages/products/681656.jpg,Services
N/A,HDPE BAG,18P5050120765,N/A,8858667405360,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,HDPE BAG,https://halal.co.th/storages/products/677758.jpg,Services
N/A,HDPE BAG,18P5050120765,N/A,8858667404295,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,HDPE BAG,https://halal.co.th/storages/products/677759.jpg,Services
N/A,HDPE BAG,18P5050120765,N/A,8858667404301,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,HDPE BAG,https://halal.co.th/storages/products/677760.jpg,Services
Chememan public company limited,Hydrated Lime 92 (HLA92),17S0350011066,N/A,N/A,12/10/2025,chememan public company limited,"195/11-12 Lake Rajada Office Complex 2, 10th-11th Floor, Rajadapisek Road, Khlong Toei, Khet Khlong Toei, Bangkok, 10110",samrets@chememan.com,Samret Suttarattanakul,0845559127,,https://halal.co.th/storages/products/739298.jpg,Services
Chememan public company limited,Hydrated Lime 92 (HLA92),17S0350011066,N/A,N/A,12/10/2025,chememan public company limited,"195/11-12 Lake Rajada Office Complex 2, 10th-11th Floor, Rajadapisek Road, Khlong Toei, Khet Khlong Toei, Bangkok, 10110",samrets@chememan.com,Samret Suttarattanakul,0845559127,,https://halal.co.th/storages/products/739299.png,Services
Chememan public company limited,Hydrated Lime 95 (HLA95),17S0350021066,N/A,N/A,12/10/2025,chememan public company limited,"195/11-12 Lake Rajada Office Complex 2, 10th-11th Floor, Rajadapisek Road, Khlong Toei, Khet Khlong Toei, Bangkok, 10110",samrets@chememan.com,Samret Suttarattanakul,0845559127,,https://halal.co.th/storages/products/739293.jpg,Services
Chememan public company limited,Hydrated Lime 95 (HLA95),17S0350021066,N/A,N/A,12/10/2025,chememan public company limited,"195/11-12 Lake Rajada Office Complex 2, 10th-11th Floor, Rajadapisek Road, Khlong Toei, Khet Khlong Toei, Bangkok, 10110",samrets@chememan.com,Samret Suttarattanakul,0845559127,,https://halal.co.th/storages/products/739294.png,Services
N/A,JUMBO BAG,18T1800010867,N/A,N/A,07/08/2025,SIAM FLEX PACK COMPANY LIMTED,"303 M.1, Nong Bua Sala, Muang, Nakhon Ratchasima 30000, Thailand., Nong Bua Sala, Mueang Nakhon Ratchasima, Nakhon Ratchasima, 30000",dollaya_apa@siamflexpack.co.th,Dollaya Apaisuwan,089-7193343,,https://halal.co.th/storages/products/752855.jpg,Services
N/A,Latex Powder-Free Examination Glove,18T5000020967,N/A,N/A,29/08/2025,Sri Trang Gloves (Thailand) Public Company Limited,"110 kanjanavanit Road, Pahtong, Hat Yai, Songkhla 90230, Phatong, Hat Yai, Songkhla, 90230",Kanit@sritranggroup.com,Kanit Juntiwatkun,081-692-1381,Latex Powder-Free Examination Glove,https://halal.co.th/storages/products/758138.png,Services
N/A,Latex Powder-Free Examination Gloves (Sense),18T5000030967,N/A,N/A,29/08/2025,Sri Trang Gloves (Thailand) Public Company Limited,"110 kanjanavanit Road, Pahtong, Hat Yai, Songkhla 90230, Phatong, Hat Yai, Songkhla, 90230",Kanit@sritranggroup.com,Kanit Juntiwatkun,081-692-1381,Latex Powder Free Non Sterile (Natural White),https://halal.co.th/storages/products/773262.png,Services
N/A,Latex Powder-Free Examination Gloves (Verve),18T5000010967,N/A,N/A,29/08/2025,Sri Trang Gloves (Thailand) Public Company Limited,"110 kanjanavanit Road, Pahtong, Hat Yai, Songkhla 90230, Phatong, Hat Yai, Songkhla, 90230",Kanit@sritranggroup.com,Kanit Juntiwatkun,081-692-1381,Latex Powder Free Non Sterile (Natural White),https://halal.co.th/storages/products/773257.png,Services
N/A,Latex Powder-Free Examination Gloves (ViVa),18T5000040967,N/A,N/A,29/08/2025,Sri Trang Gloves (Thailand) Public Company Limited,"110 kanjanavanit Road, Pahtong, Hat Yai, Songkhla 90230, Phatong, Hat Yai, Songkhla, 90230",Kanit@sritranggroup.com,Kanit Juntiwatkun,081-692-1381,Latex Powder Free Non Sterile (Natural white),https://halal.co.th/storages/products/757757.png,Services
Sri Trang Gloves I'm Glove,Latex Powdered Non Sterile (Natural white),18K1590010962,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Latex Powdered Non Sterile (Natural white),https://halal.co.th/storages/products/475663.png,Services
N/A,Lid 400 Gold Non Embossed (TH),18U1500030268,N/A,N/A,17/02/2026,EVERJOY COMPANY LIMITED,"97/10 MOO. 8 PHETKASEM ROAD. OMYAI. SAMPRAN. NAKHONPATHOM 73160, THAILAND., Om Yai, Sam Phran, Nakhon Pathom, 73160",sales@everjoy.co.th,Jakkaphol Wittinananot,"02-435-0139 , 092-364-5359","Plastic can lid, size 400 g., used to close the can to prevent air from entering.",https://halal.co.th/storages/products/798629.jpg,Services
N/A,Lid 900 Gold Non Embossed (TH),18U1500020268,N/A,N/A,17/02/2026,EVERJOY COMPANY LIMITED,"97/10 MOO. 8 PHETKASEM ROAD. OMYAI. SAMPRAN. NAKHONPATHOM 73160, THAILAND., Om Yai, Sam Phran, Nakhon Pathom, 73160",sales@everjoy.co.th,Jakkaphol Wittinananot,"02-435-0139 , 092-364-5359","Plastic can lid, size 900 g., used to close the can to prevent air from entering.",https://halal.co.th/storages/products/798631.jpg,Services
N/A,LLDPE BAG,18P5050010765,N/A,8858667 402499,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,,https://halal.co.th/storages/products/674888.jpg,Services
N/A,LLDPE BAG,18P5050010765,N/A,8858667 402581,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,,https://halal.co.th/storages/products/674889.jpg,Services
N/A,LLDPE BAG,18P5050010765,N/A,8858667 402598,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,,https://halal.co.th/storages/products/674890.jpg,Services
N/A,LLDPE BAG,18P5050010765,N/A,8858667 402451,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,,https://halal.co.th/storages/products/674891.jpg,Services
N/A,LLDPE BAG,18P5050010765,N/A,8858667 402451,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,,https://halal.co.th/storages/products/674891.jpg,Services
N/A,LLDPE BAG,18P5050010765,N/A,8858667 402468,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,,https://halal.co.th/storages/products/674892.jpg,Services
N/A,LLDPE BAG,18P5050020765,N/A,8858667 402055,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,-,https://halal.co.th/storages/products/675012.jpg,Services
N/A,LLDPE BAG,18P5050020765,N/A,N/A,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,-,https://halal.co.th/storages/products/675344.jpg,Services
N/A,LLDPE BAG,18P5050020765,N/A,8858667 402048,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,-,https://halal.co.th/storages/products/675013.jpg,Services
N/A,LLDPE BAG,18P5050020765,N/A,N/A,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,-,https://halal.co.th/storages/products/675345.jpg,Services
N/A,LLDPE BAG,18P5050020765,N/A,N/A,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,-,https://halal.co.th/storages/products/675352.jpg,Services
N/A,LLDPE BAG,18P5050020765,N/A,8858667400921,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,-,https://halal.co.th/storages/products/675014.jpg,Services
N/A,LLDPE BAG,18P5050020765,N/A,N/A,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,-,https://halal.co.th/storages/products/675346.jpg,Services
N/A,LLDPE BAG,18P5050020765,N/A,8858667400884,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,-,https://halal.co.th/storages/products/675353.jpg,Services
N/A,LLDPE BAG,18P5050020765,N/A,N/A,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,-,https://halal.co.th/storages/products/675347.jpg,Services
N/A,LLDPE BAG,18P5050020765,N/A,8858667400938,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,-,https://halal.co.th/storages/products/675092.jpg,Services
N/A,LLDPE BAG,18P5050020765,N/A,8858667 402048,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,-,https://halal.co.th/storages/products/675013.jpg,Services
N/A,LLDPE BAG,18P5050020765,N/A,N/A,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,-,https://halal.co.th/storages/products/675345.jpg,Services
N/A,LLDPE BAG,18P5050020765,N/A,N/A,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,-,https://halal.co.th/storages/products/675352.jpg,Services
N/A,LLDPE BAG,18P5050020765,N/A,8858667400921,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,-,https://halal.co.th/storages/products/675014.jpg,Services
N/A,LLDPE BAG,18P5050020765,N/A,N/A,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,-,https://halal.co.th/storages/products/675346.jpg,Services
N/A,LLDPE BAG,18P5050020765,N/A,8858667400884,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,-,https://halal.co.th/storages/products/675353.jpg,Services
N/A,LLDPE BAG,18P5050020765,N/A,N/A,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,-,https://halal.co.th/storages/products/675347.jpg,Services
N/A,LLDPE BAG,18P5050020765,N/A,8858667400938,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,-,https://halal.co.th/storages/products/675092.jpg,Services
N/A,LLDPE BAG,18P5050020765,N/A,8858667400891,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,-,https://halal.co.th/storages/products/675354.jpg,Services
N/A,LLDPE BAG,18P5050020765,N/A,N/A,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,-,https://halal.co.th/storages/products/675348.jpg,Services
N/A,LLDPE BAG,18P5050020765,N/A,N/A,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,-,https://halal.co.th/storages/products/675093.jpg,Services
UNIQUE PLASTIC INDUSTRY PLC.,LLDPE FILM,18P5050060765,N/A,N/A,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,,https://halal.co.th/storages/products/675307.png,Services
N/A,M-CAP GTS002 T BK01,18L8560011263,N/A,N/A,08/12/2025,"MIKASA CAP (THAILAND) CO., LTD.","111 Moo4, Tambol Klongsuan, Amphur Bangbor, Samutprakarn 10560, Thailand., Khlong Suan, Bang Bo, Samut Prakan, 10560",admins01@mikasacap.co.th,-,0922707206,,https://halal.co.th/storages/products/559791.jpg,Services
BETTER PHARMA,MINERAL PREMIX FELINE BB (TU),19D7680691267,กปศ. 01 04 66 0625,N/A,27/12/2026,"BETTER  PHARMA  CO., LTD.","323  MOO 6, VIBHAVADIRANGSIT ROAD, LAKSI, BANGKOK  10210, THAILAND., Thung Song Hong, Khet Lak Si, Bangkok, 10210",Jirasakk@betagro.com,Sumaporn Khaokham,0996535364,,https://halal.co.th/storages/products/780257.jpg,Services
N/A,NAMPRIK CRISPY TUNA HOT CHILLI FLAVOUR,19M0960160264,74-1-04627-5-0017,8 850229 103813,31/01/2026,NAUTILUS FOOD (THAILAND) LTD.,"1011 SUPALAI GRAND TOWER FLOOR 27, RAMA 3 ROAD, CHONGNONSI, YANNAWA, BANGKOK 10120, THAILAND, Chong Nonsi, Khet Yan Nawa, Bangkok, 10120",pensiri@patayafood.com,pensiri Reamsron,เจ้าหน้าที่เอกสาร,-,https://halal.co.th/storages/products/562525.jpg,Services
BETTER PHARMA,NEKTECH CAT PREMIX,19D7680571267,กปศ. 01 04 64 0501,N/A,27/12/2026,"BETTER  PHARMA  CO., LTD.","323  MOO 6, VIBHAVADIRANGSIT ROAD, LAKSI, BANGKOK  10210, THAILAND., Thung Song Hong, Khet Lak Si, Bangkok, 10210",Jirasakk@betagro.com,Sumaporn Khaokham,0996535364,,https://halal.co.th/storages/products/780239.jpg,Services
BETTER PHARMA,NEKTECH DOG PREMIX,19D7680581267,กปศ. 01 04 64 0500,N/A,27/12/2026,"BETTER  PHARMA  CO., LTD.","323  MOO 6, VIBHAVADIRANGSIT ROAD, LAKSI, BANGKOK  10210, THAILAND., Thung Song Hong, Khet Lak Si, Bangkok, 10210",Jirasakk@betagro.com,Sumaporn Khaokham,0996535364,,https://halal.co.th/storages/products/780241.jpg,Services
Sri Trang Gloves,Nitrile Powder Free Non Sterile (Blue),18K1590060962,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Nitrile Powder Free Non Sterile (Blue),https://halal.co.th/storages/products/475668.png,Services
Sri Trang Gloves,Nitrile Powder Free Non Sterile (Violet),18K1590050962,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Nitrile Powder Free Non Sterile (Violet),https://halal.co.th/storages/products/475667.png,Services
Sri Trang Gloves,Nitrile Powder-Free Examination Gloves (Ocean Blue),18K1590190163,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Nitrile Powder-Free Examination Gloves (Ocean Blue),https://halal.co.th/storages/products/500241.jpg,Services
Sri Trang Gloves,Nitrile Powder-Free Examination Gloves (Violet Blue),18K1590140163,N/A,N/A,03/09/2026,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,"10  SOI 10, PHETKASEM ROAD, HAT YAI, SONGKHLA  90110  THAILAND, Hat Yai, Hat Yai, Songkhla, 90110",Sineenat@sritranggroup.com,Mrs. Sineenat Utanpun,074-471471,Nitrile Powder-Free Examination Gloves (Violet Blue),https://halal.co.th/storages/products/500220.png,Services
-,NORMAL END,18L6180021063,N/A,N/A,13/10/2026,"Standard‌ ‌Can‌  ‌Co.,‌ ‌Ltd.‌","219, 219/9, 219/29 Thepharak Road, Bang Phli Yai, Bang Phli District, Samut Prakan 10540, Thailand., Bang Phli Yai, Bang Phli, Samut Prakan, 10540",Temjit@standardcan.com,K.Temjit Namwongsa,0818692109,,https://halal.co.th/storages/products/565092.jpg,Services
-,OPP: Oriented Polypropylene,18S9400130667,N/A,N/A,19/06/2026,"T.A.K. Packaging Co., Ltd.","103, 103/1 Moo 10, Bang Chang, Sampran, Nakornpathom, 73110, Thailand., Bang Chang, Sam Phran, Nakhon Pathom, 73110",Atipakorn.pa@takpack.co.th,ATIPAKORN PAWARITKUL,"034-310-585-7, 034-310-590-5",Flexibles and Paper Packaging for Consumer Goods,https://halal.co.th/storages/products/757690.png,Services
N/A,OVERCAP FOR  MJ CAN # 603 (1.8 kg) PEARL WHITE,18U1500080268,N/A,N/A,17/02/2026,EVERJOY COMPANY LIMITED,"97/10 MOO. 8 PHETKASEM ROAD. OMYAI. SAMPRAN. NAKHONPATHOM 73160, THAILAND., Om Yai, Sam Phran, Nakhon Pathom, 73160",sales@everjoy.co.th,Jakkaphol Wittinananot,"02-435-0139 , 092-364-5359","Plastic can lid, size 1.8 Kg., used to close the can to prevent air from entering.",https://halal.co.th/storages/products/780275.jpg,Services
N/A,OVERCAP FOR MJ CAN # 401 (400g.) Gold,18U1500120268,N/A,N/A,17/02/2026,EVERJOY COMPANY LIMITED,"97/10 MOO. 8 PHETKASEM ROAD. OMYAI. SAMPRAN. NAKHONPATHOM 73160, THAILAND., Om Yai, Sam Phran, Nakhon Pathom, 73160",sales@everjoy.co.th,Jakkaphol Wittinananot,"02-435-0139 , 092-364-5359","Plastic can lid, size 400 g., used to close the can to prevent air from entering.",https://halal.co.th/storages/products/780034.jpg,Services
