name,product_name,halal_code,fda_number,barcode,expiry_date,company_name,company_address,company_email,cordinator_name,cordinator_contact,long_product_detail,image_link,category
HI DRI,Natural Clay,15K2010040962,N/A,21080001,29/09/2025,HIDRI (THAILAND) COMPANY LIMITED.,"104/6 Moo.6, T.Naklue, A.Banglamung, Chonburi 20150, Thailand., Na Kluea, Bang Lamung, Chon Buri, 20150",rattanawilai@hidri.co.th,Rattanawilai Poolsiri (Boty),087-6122678,,https://halal.co.th/storages/products/483525.png,Utilities
NDS,Nitrile Powder Free Glove (10 Pieces),16N0690011064,1-1-04-02-23-00082,N/A,13/10/2025,"N D S International Co., Ltd.","112 Soi 45 , 109 Soi 47 Phetkasem Rd., Hatyai Sub-sistrict, Hatyai District, Songkhla Province 90110,Thailand, Hat Yai, Hat Yai, Songkhla, 90110",md@ndsinter.com,-,082-6942599,Nitrile Powder Free Glove (10 Pieces),https://halal.co.th/storages/products/634736.jpg,Utilities
NDS,"Nitrile Powder Free Glove (50,100 Pieces)",16N0690061064,1-1-04-02-23-00082,N/A,13/10/2025,"N D S International Co., Ltd.","112 Soi 45 , 109 Soi 47 Phetkasem Rd., Hatyai Sub-sistrict, Hatyai District, Songkhla Province 90110,Thailand, Hat Yai, Hat Yai, Songkhla, 90110",md@ndsinter.com,-,082-6942599,"Nitrile Powder Free Glove (50,100 Pieces)",https://halal.co.th/storages/products/637685.jpg,Utilities
HI DRI,Oxygen Absorber,15K2010030962,N/A,21080001,29/09/2025,HIDRI (THAILAND) COMPANY LIMITED.,"104/6 Moo.6, T.Naklue, A.Banglamung, Chonburi 20150, Thailand., Na Kluea, Bang Lamung, Chon Buri, 20150",rattanawilai@hidri.co.th,Rattanawilai Poolsiri (Boty),087-6122678,,https://halal.co.th/storages/products/483524.png,Utilities
PINTO,PINTO RICH DISHWASHING LIQUID CHERRY LIME SCENT,15H6500250267,สป 69/2565,8850969381090,21/02/2026,"STANDARD MANUFACTURING CO., LTD.","844 Moo 4 (Bangpoo Industrial Estate Soi 12 B) Sukhumvit Rd, Tambon Praeksa, Amphur Muang Samutprakarn, Samutprakarn 10280, Thailand., Phraek Sa, Mueang Samut Prakan, Samut Prakan, 10280",tuddaok@standardmanu.com,Tuddao,02-709-3709,PINTO RICH DISHWASHING LIQUID CHERRY LIME SCENT,https://halal.co.th/storages/products/751767.jpg,Utilities
PINTO,PINTO RICH DISHWASHING LIQUID CHERRY LIME SCENT,15H6500250267,สป 69/2565,8850969381106,21/02/2026,"STANDARD MANUFACTURING CO., LTD.","844 Moo 4 (Bangpoo Industrial Estate Soi 12 B) Sukhumvit Rd, Tambon Praeksa, Amphur Muang Samutprakarn, Samutprakarn 10280, Thailand., Phraek Sa, Mueang Samut Prakan, Samut Prakan, 10280",tuddaok@standardmanu.com,Tuddao,02-709-3709,PINTO RICH DISHWASHING LIQUID CHERRY LIME SCENT,https://halal.co.th/storages/products/751768.png,Utilities
PINTO,PINTO RICH DISHWASHING LIQUID LIME SCENT,15H6500240267,สป 68/2565,8850969380956,21/02/2026,"STANDARD MANUFACTURING CO., LTD.","844 Moo 4 (Bangpoo Industrial Estate Soi 12 B) Sukhumvit Rd, Tambon Praeksa, Amphur Muang Samutprakarn, Samutprakarn 10280, Thailand., Phraek Sa, Mueang Samut Prakan, Samut Prakan, 10280",tuddaok@standardmanu.com,Tuddao,02-709-3709,PINTO RICH DISHWASHING LIQUID LIME SCENT,https://halal.co.th/storages/products/751784.jpg,Utilities
PINTO,PINTO RICH DISHWASHING LIQUID LIME SCENT,15H6500240267,สป 68/2565,8850969380963,21/02/2026,"STANDARD MANUFACTURING CO., LTD.","844 Moo 4 (Bangpoo Industrial Estate Soi 12 B) Sukhumvit Rd, Tambon Praeksa, Amphur Muang Samutprakarn, Samutprakarn 10280, Thailand., Phraek Sa, Mueang Samut Prakan, Samut Prakan, 10280",tuddaok@standardmanu.com,Tuddao,02-709-3709,PINTO RICH DISHWASHING LIQUID LIME SCENT,https://halal.co.th/storages/products/751785.png,Utilities
PINTO,PINTO RICH DISHWASHING LIQUID PINEAPPLE LIME SCENT,15H6500230267,สป 142/2565,8850969382851,21/02/2026,"STANDARD MANUFACTURING CO., LTD.","844 Moo 4 (Bangpoo Industrial Estate Soi 12 B) Sukhumvit Rd, Tambon Praeksa, Amphur Muang Samutprakarn, Samutprakarn 10280, Thailand., Phraek Sa, Mueang Samut Prakan, Samut Prakan, 10280",tuddaok@standardmanu.com,Tuddao,02-709-3709,PINTO RICH DISHWASHING LIQUID PINEAPPLE LIME SCENT,https://halal.co.th/storages/products/751788.png,Utilities
PINTO,PINTO RICH DISHWASHING LIQUID PINEAPPLE LIME SCENT,15H6500230267,สป 142/2565,8850969382868,21/02/2026,"STANDARD MANUFACTURING CO., LTD.","844 Moo 4 (Bangpoo Industrial Estate Soi 12 B) Sukhumvit Rd, Tambon Praeksa, Amphur Muang Samutprakarn, Samutprakarn 10280, Thailand., Phraek Sa, Mueang Samut Prakan, Samut Prakan, 10280",tuddaok@standardmanu.com,Tuddao,02-709-3709,PINTO RICH DISHWASHING LIQUID PINEAPPLE LIME SCENT,https://halal.co.th/storages/products/751790.png,Utilities
N/A,"Plain Catgut, Absorbable Suture",16L1990050665,65-1-1-2-0000929,N/A,18/06/2026,"Novamedic Co., Ltd.","125-125/1, Moo 2, Phraeksamai, Muang, Samutprakarn 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",Sompong@novamedic.co.th,Mr. Sompong PANUCHOKLAP,0-2138-0478-80 Ext. 141,"Plain Catgut, Absorbable Suture",https://halal.co.th/storages/products/667604.png,Utilities
NDS,Powder Free Latex Examination Gloves (100 Pieces) (Green Box),16N0690071064,1-1-04-02-23-00082,N/A,13/10/2025,"N D S International Co., Ltd.","112 Soi 45 , 109 Soi 47 Phetkasem Rd., Hatyai Sub-sistrict, Hatyai District, Songkhla Province 90110,Thailand, Hat Yai, Hat Yai, Songkhla, 90110",md@ndsinter.com,-,082-6942599,Powder Free Latex Examination Gloves (100 Pieces) (Green Box),https://halal.co.th/storages/products/637977.jpg,Utilities
NDS,Powder Free Nitrile Examination Gloves (100 Pieces) (Blue Box),16N0690091064,1-1-04-02-23-00082,8859709100786,13/10/2025,"N D S International Co., Ltd.","112 Soi 45 , 109 Soi 47 Phetkasem Rd., Hatyai Sub-sistrict, Hatyai District, Songkhla Province 90110,Thailand, Hat Yai, Hat Yai, Songkhla, 90110",md@ndsinter.com,-,082-6942599,Powder Free Nitrile Examination Gloves (100 Pieces) (Blue Box),https://halal.co.th/storages/products/637979.jpg,Utilities
NDS,Powdered Latex Examination Gloves (100 Pieces) (Orange Box),16N0690081064,1-1-04-02-23-00082,N/A,13/10/2025,"N D S International Co., Ltd.","112 Soi 45 , 109 Soi 47 Phetkasem Rd., Hatyai Sub-sistrict, Hatyai District, Songkhla Province 90110,Thailand, Hat Yai, Hat Yai, Songkhla, 90110",md@ndsinter.com,-,082-6942599,Powdered Latex Examination Gloves (100 Pieces) (Orange Box),https://halal.co.th/storages/products/637978.jpg,Utilities
N/A,Power A,15U0920021267,164/2553,8858757602174,04/12/2025,"Smartlab Co., Ltd.","333/29 Moo.9, Laharn Subdistrict, Bang Bua Thong District, Nonthaburi Province 11110, Lahan, Bang Bua Thong, Nonthaburi, 11110",thanatpong.akka@hotmail.com,Thanatpong Akkathammatat,0822424464,"Clear yellowish liquid, characteristic odor",https://halal.co.th/storages/products/746939.jpg,Utilities
N/A,Process Flow Diagram for Paper Food Packaging Manufacturing with Sewn Closure,80T3350020867,-,N/A,14/08/2025,"CELEBRITE CO., LTD.","55/59 Moo 5, T. Lampo, A. Bang Bua Thong, Nonthaburi, 11110 Thailand, Lam Pho, Bang Bua Thong, Nonthaburi, 11110",sale@celebrite.co.th,Apinporn Jeamthanatnon,02-158-4788-9,-,https://halal.co.th/storages/products/770727.jpg,Utilities
N/A,Processing For Powder Detergent,15R9500011066,N/A,N/A,18/10/2025,Fu-Chern Company Limited,"76,78 Prachauthit Road, Ratburana,Ratburana
Bangkok, Thailand 10140, Rat Burana, Khet Rat Burana, Bangkok, 10140",support@fuchern.co.th,Mr.Parkpoom  Chartworapongsa,0-2427-4878,,https://halal.co.th/storages/products/713601.png,Utilities
PS,PS Floor,15G1220140466,201/2557,N/A,08/12/2025,"P.S.V. CHEMICAL CO., LTD.","966/1-2 SOI LADPRAO 47 (SAPAN 2), LADPRAO ROAD, SAPAN 2, WANGTHONGLANG, BANGKOK 10310, THAILAND., *Prawet, Khet Wang Thonglang, Bangkok, 10310",prawit@psvchem.com,Prawit  Sucharitvanitchwongse,0-2933-3055-7 ext.201,,https://halal.co.th/storages/products/699377.jpg,Utilities
PS,PS Floor,15G1220140466,201/2557,N/A,08/12/2025,"P.S.V. CHEMICAL CO., LTD.","966/1-2 SOI LADPRAO 47 (SAPAN 2), LADPRAO ROAD, SAPAN 2, WANGTHONGLANG, BANGKOK 10310, THAILAND., *Prawet, Khet Wang Thonglang, Bangkok, 10310",prawit@psvchem.com,Prawit  Sucharitvanitchwongse,0-2933-3055-7 ext.201,,https://halal.co.th/storages/products/699378.jpg,Utilities
PS,PS Floor,15G1220140466,201/2557,N/A,08/12/2025,"P.S.V. CHEMICAL CO., LTD.","966/1-2 SOI LADPRAO 47 (SAPAN 2), LADPRAO ROAD, SAPAN 2, WANGTHONGLANG, BANGKOK 10310, THAILAND., *Prawet, Khet Wang Thonglang, Bangkok, 10310",prawit@psvchem.com,Prawit  Sucharitvanitchwongse,0-2933-3055-7 ext.201,,https://halal.co.th/storages/products/699376.jpg,Utilities
PS,PS Green Plus,15G1220110466,145/2563,N/A,08/12/2025,"P.S.V. CHEMICAL CO., LTD.","966/1-2 SOI LADPRAO 47 (SAPAN 2), LADPRAO ROAD, SAPAN 2, WANGTHONGLANG, BANGKOK 10310, THAILAND., *Prawet, Khet Wang Thonglang, Bangkok, 10310",prawit@psvchem.com,Prawit  Sucharitvanitchwongse,0-2933-3055-7 ext.201,,https://halal.co.th/storages/products/699353.jpg,Utilities
PS,PS Green Plus,15G1220110466,145/2563,N/A,08/12/2025,"P.S.V. CHEMICAL CO., LTD.","966/1-2 SOI LADPRAO 47 (SAPAN 2), LADPRAO ROAD, SAPAN 2, WANGTHONGLANG, BANGKOK 10310, THAILAND., *Prawet, Khet Wang Thonglang, Bangkok, 10310",prawit@psvchem.com,Prawit  Sucharitvanitchwongse,0-2933-3055-7 ext.201,,https://halal.co.th/storages/products/699354.jpg,Utilities
PS,PS Green Plus,15G1220110466,145/2563,N/A,08/12/2025,"P.S.V. CHEMICAL CO., LTD.","966/1-2 SOI LADPRAO 47 (SAPAN 2), LADPRAO ROAD, SAPAN 2, WANGTHONGLANG, BANGKOK 10310, THAILAND., *Prawet, Khet Wang Thonglang, Bangkok, 10310",prawit@psvchem.com,Prawit  Sucharitvanitchwongse,0-2933-3055-7 ext.201,,https://halal.co.th/storages/products/699355.jpg,Utilities
PS,PS Kleen,15G1220130466,204/2557,N/A,08/12/2025,"P.S.V. CHEMICAL CO., LTD.","966/1-2 SOI LADPRAO 47 (SAPAN 2), LADPRAO ROAD, SAPAN 2, WANGTHONGLANG, BANGKOK 10310, THAILAND., *Prawet, Khet Wang Thonglang, Bangkok, 10310",prawit@psvchem.com,Prawit  Sucharitvanitchwongse,0-2933-3055-7 ext.201,,https://halal.co.th/storages/products/699372.jpg,Utilities
PS,PS Kleen,15G1220130466,204/2557,N/A,08/12/2025,"P.S.V. CHEMICAL CO., LTD.","966/1-2 SOI LADPRAO 47 (SAPAN 2), LADPRAO ROAD, SAPAN 2, WANGTHONGLANG, BANGKOK 10310, THAILAND., *Prawet, Khet Wang Thonglang, Bangkok, 10310",prawit@psvchem.com,Prawit  Sucharitvanitchwongse,0-2933-3055-7 ext.201,,https://halal.co.th/storages/products/699373.jpg,Utilities
PS,PS Kleen,15G1220130466,204/2557,N/A,08/12/2025,"P.S.V. CHEMICAL CO., LTD.","966/1-2 SOI LADPRAO 47 (SAPAN 2), LADPRAO ROAD, SAPAN 2, WANGTHONGLANG, BANGKOK 10310, THAILAND., *Prawet, Khet Wang Thonglang, Bangkok, 10310",prawit@psvchem.com,Prawit  Sucharitvanitchwongse,0-2933-3055-7 ext.201,,https://halal.co.th/storages/products/699374.jpg,Utilities
PS,PS N Plus,15G1220100466,28/2558,N/A,08/12/2025,"P.S.V. CHEMICAL CO., LTD.","966/1-2 SOI LADPRAO 47 (SAPAN 2), LADPRAO ROAD, SAPAN 2, WANGTHONGLANG, BANGKOK 10310, THAILAND., *Prawet, Khet Wang Thonglang, Bangkok, 10310",prawit@psvchem.com,Prawit  Sucharitvanitchwongse,0-2933-3055-7 ext.201,,https://halal.co.th/storages/products/699341.jpg,Utilities
PS,PS N Plus,15G1220100466,28/2558,N/A,08/12/2025,"P.S.V. CHEMICAL CO., LTD.","966/1-2 SOI LADPRAO 47 (SAPAN 2), LADPRAO ROAD, SAPAN 2, WANGTHONGLANG, BANGKOK 10310, THAILAND., *Prawet, Khet Wang Thonglang, Bangkok, 10310",prawit@psvchem.com,Prawit  Sucharitvanitchwongse,0-2933-3055-7 ext.201,,https://halal.co.th/storages/products/699342.jpg,Utilities
PS,PS N Plus,15G1220100466,28/2558,N/A,08/12/2025,"P.S.V. CHEMICAL CO., LTD.","966/1-2 SOI LADPRAO 47 (SAPAN 2), LADPRAO ROAD, SAPAN 2, WANGTHONGLANG, BANGKOK 10310, THAILAND., *Prawet, Khet Wang Thonglang, Bangkok, 10310",prawit@psvchem.com,Prawit  Sucharitvanitchwongse,0-2933-3055-7 ext.201,,https://halal.co.th/storages/products/699343.jpg,Utilities
PS,PS One,15G1220120466,202/2557,N/A,08/12/2025,"P.S.V. CHEMICAL CO., LTD.","966/1-2 SOI LADPRAO 47 (SAPAN 2), LADPRAO ROAD, SAPAN 2, WANGTHONGLANG, BANGKOK 10310, THAILAND., *Prawet, Khet Wang Thonglang, Bangkok, 10310",prawit@psvchem.com,Prawit  Sucharitvanitchwongse,0-2933-3055-7 ext.201,,https://halal.co.th/storages/products/699365.jpg,Utilities
PS,PS One,15G1220120466,202/2557,N/A,08/12/2025,"P.S.V. CHEMICAL CO., LTD.","966/1-2 SOI LADPRAO 47 (SAPAN 2), LADPRAO ROAD, SAPAN 2, WANGTHONGLANG, BANGKOK 10310, THAILAND., *Prawet, Khet Wang Thonglang, Bangkok, 10310",prawit@psvchem.com,Prawit  Sucharitvanitchwongse,0-2933-3055-7 ext.201,,https://halal.co.th/storages/products/699366.jpg,Utilities
PS,PS One,15G1220120466,202/2557,N/A,08/12/2025,"P.S.V. CHEMICAL CO., LTD.","966/1-2 SOI LADPRAO 47 (SAPAN 2), LADPRAO ROAD, SAPAN 2, WANGTHONGLANG, BANGKOK 10310, THAILAND., *Prawet, Khet Wang Thonglang, Bangkok, 10310",prawit@psvchem.com,Prawit  Sucharitvanitchwongse,0-2933-3055-7 ext.201,,https://halal.co.th/storages/products/699367.jpg,Utilities
PS,PS SOFTER,15G1220090466,N/A,N/A,08/12/2025,"P.S.V. CHEMICAL CO., LTD.","966/1-2 SOI LADPRAO 47 (SAPAN 2), LADPRAO ROAD, SAPAN 2, WANGTHONGLANG, BANGKOK 10310, THAILAND., *Prawet, Khet Wang Thonglang, Bangkok, 10310",prawit@psvchem.com,Prawit  Sucharitvanitchwongse,0-2933-3055-7 ext.201,,https://halal.co.th/storages/products/698832.jpg,Utilities
PS,PS SOFTER,15G1220090466,N/A,N/A,08/12/2025,"P.S.V. CHEMICAL CO., LTD.","966/1-2 SOI LADPRAO 47 (SAPAN 2), LADPRAO ROAD, SAPAN 2, WANGTHONGLANG, BANGKOK 10310, THAILAND., *Prawet, Khet Wang Thonglang, Bangkok, 10310",prawit@psvchem.com,Prawit  Sucharitvanitchwongse,0-2933-3055-7 ext.201,,https://halal.co.th/storages/products/699362.jpg,Utilities
SARAYA,Sanipaster S(L),15U3190120268,161/2554,N/A,09/02/2026,"SARAYA INTERNATIONAL (THAILAND) CO.,LTD.","23/21 12th Fl. Sorachai Bldg., Soi Sukumvit 63, Sukhumvit Rd., Kwaeng Klongton Nua.,Khet Wattana.,Bangkok. 10110 Thailand., Khlong Tan Nuea, Khet Watthana, Bangkok, 10110",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Disinfectant products,https://halal.co.th/storages/products/805155.png,Utilities
SARAYA,Sanipaster S(L),15U3200090268,วอ 161/2554,*,09/02/2026,"SARAYA MFG.(THAILAND) CO.,LTD.","700/504 Moo 2 T. Baankao A. Phanthong, Chonburi 20160,  Thailand., Ban Kao, Phan Thong, Chon Buri, 20160",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Disinfectant products,https://halal.co.th/storages/products/777275.png,Utilities
HI DRI,Silica Gel,15K2010010962,N/A,21080001,29/09/2025,HIDRI (THAILAND) COMPANY LIMITED.,"104/6 Moo.6, T.Naklue, A.Banglamung, Chonburi 20150, Thailand., Na Kluea, Bang Lamung, Chon Buri, 20150",rattanawilai@hidri.co.th,Rattanawilai Poolsiri (Boty),087-6122678,Silica Gel,https://halal.co.th/storages/products/630097.png,Utilities
HI DRI,Silica Gel,15K2010010962,N/A,21080001,29/09/2025,HIDRI (THAILAND) COMPANY LIMITED.,"104/6 Moo.6, T.Naklue, A.Banglamung, Chonburi 20150, Thailand., Na Kluea, Bang Lamung, Chon Buri, 20150",rattanawilai@hidri.co.th,Rattanawilai Poolsiri (Boty),087-6122678,Silica Gel,https://halal.co.th/storages/products/630097.png,Utilities
HI DRI,Silica Gel,15K2010010962,N/A,21080001,29/09/2025,HIDRI (THAILAND) COMPANY LIMITED.,"104/6 Moo.6, T.Naklue, A.Banglamung, Chonburi 20150, Thailand., Na Kluea, Bang Lamung, Chon Buri, 20150",rattanawilai@hidri.co.th,Rattanawilai Poolsiri (Boty),087-6122678,Silica Gel,https://halal.co.th/storages/products/483522.png,Utilities
N/A,Simplex Floor Cleaning,15P5100050865,378/2556,NA,17/08/2025,"Top-Form Intertrade Co., Ltd.","85/2 Moo 4 Prongmaduea Muang Nakhonpathom 73000, Thailand., Phrong Maduea, Mueang Nakhon Pathom, Nakhon Pathom, 73000",tfintertrade@yahoo.com,Suwipa Saiprasert,081-634-5504,,https://halal.co.th/storages/products/671239.png,Utilities
N/A,Smart Acid-CIP (PN),15U0920131267,กปศ.01.01 650357,N/A,04/12/2025,"Smartlab Co., Ltd.","333/29 Moo.9, Laharn Subdistrict, Bang Bua Thong District, Nonthaburi Province 11110, Lahan, Bang Bua Thong, Nonthaburi, 11110",thanatpong.akka@hotmail.com,Thanatpong Akkathammatat,0822424464,"Clear yellowish liquid, characteristic odor",https://halal.co.th/storages/products/783610.jpg,Utilities
N/A,Smart Acid-Foam,15U0920091267,389/2566,N/A,04/12/2025,"Smartlab Co., Ltd.","333/29 Moo.9, Laharn Subdistrict, Bang Bua Thong District, Nonthaburi Province 11110, Lahan, Bang Bua Thong, Nonthaburi, 11110",thanatpong.akka@hotmail.com,Thanatpong Akkathammatat,0822424464,"Yellowish liquid, characteristic odor",https://halal.co.th/storages/products/783606.jpg,Utilities
N/A,Smart Alkali Foam,15U0920111267,กปศ.01 01 66 0023,N/A,04/12/2025,"Smartlab Co., Ltd.","333/29 Moo.9, Laharn Subdistrict, Bang Bua Thong District, Nonthaburi Province 11110, Lahan, Bang Bua Thong, Nonthaburi, 11110",thanatpong.akka@hotmail.com,Thanatpong Akkathammatat,0822424464,"Brown liquid, characteristic odor",https://halal.co.th/storages/products/783608.jpg,Utilities
N/A,Smart Easy Industrial,15U0920071267,402/2551,N/A,04/12/2025,"Smartlab Co., Ltd.","333/29 Moo.9, Laharn Subdistrict, Bang Bua Thong District, Nonthaburi Province 11110, Lahan, Bang Bua Thong, Nonthaburi, 11110",thanatpong.akka@hotmail.com,Thanatpong Akkathammatat,0822424464,"Clear yellowish liquid, characteristic odor",https://halal.co.th/storages/products/746935.jpg,Utilities
N/A,Smart Q10,15U0920011267,658/2555,8858757600187,04/12/2025,"Smartlab Co., Ltd.","333/29 Moo.9, Laharn Subdistrict, Bang Bua Thong District, Nonthaburi Province 11110, Lahan, Bang Bua Thong, Nonthaburi, 11110",thanatpong.akka@hotmail.com,Thanatpong Akkathammatat,0822424464,"clear colorless liquid, characteristic odor",https://halal.co.th/storages/products/746941.jpg,Utilities
N/A,Smart Quik,15U0920061267,499/2552,8858757600088,04/12/2025,"Smartlab Co., Ltd.","333/29 Moo.9, Laharn Subdistrict, Bang Bua Thong District, Nonthaburi Province 11110, Lahan, Bang Bua Thong, Nonthaburi, 11110",thanatpong.akka@hotmail.com,Thanatpong Akkathammatat,0822424464,"Clear slightly yellowish liquid, characteristic odor",https://halal.co.th/storages/products/746936.jpg,Utilities
Smart san,Smart san Automatic Dishwasher Detergent D-9,15U3190040268,186/2563,N/A,09/02/2026,"SARAYA INTERNATIONAL (THAILAND) CO.,LTD.","23/21 12th Fl. Sorachai Bldg., Soi Sukumvit 63, Sukhumvit Rd., Kwaeng Klongton Nua.,Khet Wattana.,Bangkok. 10110 Thailand., Khlong Tan Nuea, Khet Watthana, Bangkok, 10110",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Dishwasher Detergent for Automatic dishwasher,https://halal.co.th/storages/products/805148.png,Utilities
N/A,Smart san Automatic Dishwasher Detergent D-9,15U3200050268,วอ 186/2563,4987696562400,09/02/2026,"SARAYA MFG.(THAILAND) CO.,LTD.","700/504 Moo 2 T. Baankao A. Phanthong, Chonburi 20160,  Thailand., Ban Kao, Phan Thong, Chon Buri, 20160",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Dishwasher Detergent for Automatic dishwasher,https://halal.co.th/storages/products/776594.png,Utilities
N/A,Smart san Automatic Dishwasher Detergent D-9,15U3200050268,วอ 186/2563,N/A,09/02/2026,"SARAYA MFG.(THAILAND) CO.,LTD.","700/504 Moo 2 T. Baankao A. Phanthong, Chonburi 20160,  Thailand., Ban Kao, Phan Thong, Chon Buri, 20160",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Dishwasher Detergent for Automatic dishwasher,https://halal.co.th/storages/products/777618.png,Utilities
Smart san,Smart san Degreaser G-2,15U3190080268,439/2554,N/A,09/02/2026,"SARAYA INTERNATIONAL (THAILAND) CO.,LTD.","23/21 12th Fl. Sorachai Bldg., Soi Sukumvit 63, Sukhumvit Rd., Kwaeng Klongton Nua.,Khet Wattana.,Bangkok. 10110 Thailand., Khlong Tan Nuea, Khet Watthana, Bangkok, 10110",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Cleaner,https://halal.co.th/storages/products/805152.png,Utilities
N/A,Smart san Degreaser G-2,15U3200020268,วอ 439/2554,4987696560727,09/02/2026,"SARAYA MFG.(THAILAND) CO.,LTD.","700/504 Moo 2 T. Baankao A. Phanthong, Chonburi 20160,  Thailand., Ban Kao, Phan Thong, Chon Buri, 20160",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Cleaner,https://halal.co.th/storages/products/776584.png,Utilities
Smart san,Smart san Detergent N-2,15U3190060268,174/2554,N/A,09/02/2026,"SARAYA INTERNATIONAL (THAILAND) CO.,LTD.","23/21 12th Fl. Sorachai Bldg., Soi Sukumvit 63, Sukhumvit Rd., Kwaeng Klongton Nua.,Khet Wattana.,Bangkok. 10110 Thailand., Khlong Tan Nuea, Khet Watthana, Bangkok, 10110",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Dish washing detergent,https://halal.co.th/storages/products/805146.png,Utilities
N/A,Smart san Detergent N-2,15U3200070268,วอ 174/2554,4987696560697,09/02/2026,"SARAYA MFG.(THAILAND) CO.,LTD.","700/504 Moo 2 T. Baankao A. Phanthong, Chonburi 20160,  Thailand., Ban Kao, Phan Thong, Chon Buri, 20160",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Dish washing detergent,https://halal.co.th/storages/products/776547.png,Utilities
Smart san,Smart san Detergent N-3,15U3190050268,175/2554,N/A,09/02/2026,"SARAYA INTERNATIONAL (THAILAND) CO.,LTD.","23/21 12th Fl. Sorachai Bldg., Soi Sukumvit 63, Sukhumvit Rd., Kwaeng Klongton Nua.,Khet Wattana.,Bangkok. 10110 Thailand., Khlong Tan Nuea, Khet Watthana, Bangkok, 10110",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Dish washing detergent,https://halal.co.th/storages/products/805147.png,Utilities
N/A,Smart san Detergent N-3,15U3200060268,วอ 175/2554,4987696560703,09/02/2026,"SARAYA MFG.(THAILAND) CO.,LTD.","700/504 Moo 2 T. Baankao A. Phanthong, Chonburi 20160,  Thailand., Ban Kao, Phan Thong, Chon Buri, 20160",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Dish washing detergent,https://halal.co.th/storages/products/776576.png,Utilities
Smart san,Smart san Foaming Degreaser G-1,15U3190090268,629/2554,N/A,09/02/2026,"SARAYA INTERNATIONAL (THAILAND) CO.,LTD.","23/21 12th Fl. Sorachai Bldg., Soi Sukumvit 63, Sukhumvit Rd., Kwaeng Klongton Nua.,Khet Wattana.,Bangkok. 10110 Thailand., Khlong Tan Nuea, Khet Watthana, Bangkok, 10110",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Heavy-duty degreaser,https://halal.co.th/storages/products/805151.png,Utilities
N/A,Smart san Foaming Degreaser G-1,15U3200100268,วอ 629/2554,4987696560710,09/02/2026,"SARAYA MFG.(THAILAND) CO.,LTD.","700/504 Moo 2 T. Baankao A. Phanthong, Chonburi 20160,  Thailand., Ban Kao, Phan Thong, Chon Buri, 20160",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Heavy-duty degreaser,https://halal.co.th/storages/products/776588.png,Utilities
